transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,is_foreign_transaction,hours_since_last_txn,txn_count_last_24h,distance_from_home_km,card_age_months,customer_age,account_balance_usd,is_new_merchant,used_vpn,ip_country_mismatch,billing_shipping_mismatch,cvv_retry_count,velocity_score,time_of_day_hour,day_of_week,is_ai_generated_scam_attempt,merchant_risk_score,prior_disputes,is_fraud
10725,272.52,Online Retail,Mastercard,PIN,ATM,iPhone,False,6.35,1,2.54,52,48,22842.89,False,False,False,False,0,13.0,1,3,False,31.8,0,0
10726,21.09,Restaurants,Mastercard,OTP,Online,Mac,False,6.95,2,9.42,49,50,431.22,False,False,True,False,0,10.0,21,0,False,14.5,1,0
10727,8.14,Online Retail,Visa,3D Secure,In-App,iPhone,False,2.99,2,15.44,44,22,1766.65,False,False,False,False,0,14.4,4,4,False,28.6,0,0
10728,46.54,Restaurants,RuPay,PIN,In-App,iPhone,False,17.78,2,6.27,42,80,620.1,False,False,False,False,0,16.6,1,3,False,24.2,0,0
10729,21.35,Fuel,Mastercard,3D Secure,Contactless,POS Terminal,True,4.61,2,19.92,51,25,2244.36,False,False,False,False,0,0.0,4,6,False,31.5,0,0
10730,733.77,Travel,Visa,3D Secure,Online,Mac,False,6.79,4,21.91,46,19,381.74,False,False,False,False,0,1.3,16,5,False,48.3,0,0
10731,37.52,Gaming,Amex,OTP,POS,Windows PC,False,16.59,3,14.04,49,51,2730.11,False,True,False,False,0,15.8,7,0,False,44.9,0,0
10732,34.87,Groceries,Mastercard,PIN,POS,Windows PC,False,36.56,6,30.0,53,81,1975.29,False,False,False,False,0,19.4,17,4,False,25.8,0,0
10733,22.0,Groceries,Mastercard,Biometric,POS,Tablet,False,2.35,5,10.09,51,29,3017.0,False,False,False,False,1,31.2,1,0,False,25.7,0,0
10734,40.57,Utilities,Mastercard,No Authentication,Online,ATM Machine,False,11.13,4,54.52,44,72,5368.25,False,False,False,False,1,16.2,9,1,False,18.2,0,0
10735,53.75,Online Retail,Visa,No Authentication,Online,Mac,False,7.36,2,14.71,38,22,9213.02,True,False,False,False,0,19.6,6,2,False,40.0,0,0
10736,46.43,Utilities,Amex,3D Secure,Contactless,Mac,False,1.87,8,43.91,49,18,2143.98,False,False,False,False,0,47.3,12,3,False,31.1,0,0
10737,46.17,Restaurants,Visa,PIN,POS,Windows PC,False,0.22,5,14.33,38,73,485.65,False,False,False,False,0,47.1,20,6,False,18.7,0,0
10738,305.24,Gift Cards,Mastercard,3D Secure,POS,Windows PC,False,5.96,3,38.9,53,54,17057.2,False,False,False,False,0,28.3,16,5,False,61.4,0,0
10739,91.57,Restaurants,RuPay,3D Secure,Online,Android Phone,False,0.74,2,42.35,56,65,3092.92,True,False,False,False,0,19.4,15,0,False,30.8,1,0
10740,173.39,Restaurants,Mastercard,OTP,POS,Android Phone,False,25.1,2,8.9,49,34,389.33,True,False,False,False,1,11.9,5,0,False,42.8,2,0
10741,71.08,Gaming,Mastercard,No Authentication,POS,Smart Watch,False,30.38,2,18.14,39,20,2941.83,False,True,False,False,0,12.5,1,4,False,60.3,1,0
10742,34.53,Online Retail,Visa,No Authentication,Online,Smart Watch,False,0.98,6,21.56,56,76,3648.49,False,False,False,False,0,39.0,4,5,False,53.7,0,0
10743,19.1,Groceries,Visa,PIN,Online,POS Terminal,False,4.88,2,36.79,42,53,1682.8,False,False,False,False,0,8.5,9,3,False,26.2,0,0
10744,24.14,Online Retail,RuPay,PIN,Contactless,POS Terminal,False,1.93,3,22.52,42,60,9191.2,True,False,False,False,0,4.7,13,3,False,28.0,1,0
10745,54.82,Online Retail,Mastercard,OTP,Online,Android Phone,False,0.96,7,17.24,38,27,756.68,False,False,False,False,0,37.7,19,2,False,42.8,0,0
10746,232.08,Travel,Visa,No Authentication,POS,ATM Machine,False,6.57,7,23.06,56,49,4731.61,False,False,False,False,0,33.8,6,3,False,45.3,1,0
10747,5.18,Fuel,Visa,3D Secure,POS,Tablet,False,16.43,2,28.85,43,79,1619.29,False,False,False,False,1,13.4,4,5,False,21.9,0,0
10748,121.44,Healthcare,Mastercard,3D Secure,Contactless,Windows PC,False,10.77,3,14.77,53,20,642.61,False,False,False,False,0,24.8,2,1,False,36.8,0,0
10749,23.54,Online Retail,Visa,OTP,Online,ATM Machine,False,1.98,5,74.48,39,44,3517.9,False,True,False,False,0,37.1,12,1,False,27.9,0,0
10750,34.84,Restaurants,RuPay,Biometric,Contactless,Mac,False,0.39,7,85.64,59,77,4331.9,False,False,False,False,0,50.6,13,1,False,29.4,0,0
10751,14.94,Online Retail,Amex,OTP,Online,Android Phone,False,7.86,4,16.23,40,67,3326.3,False,False,False,False,1,22.0,2,4,False,7.5,1,0
10752,170.74,Restaurants,Amex,3D Secure,Online,Android Phone,False,5.35,2,53.35,59,58,458.47,False,False,False,False,0,12.2,4,4,False,35.8,0,0
10753,71.08,Fuel,Amex,3D Secure,Online,Windows PC,False,59.68,2,18.89,39,40,2953.44,False,False,False,False,1,12.4,2,1,False,30.7,0,0
10754,60.57,Fuel,Mastercard,PIN,Contactless,Windows PC,False,6.45,3,14.67,50,45,587.49,True,True,False,False,0,17.9,0,4,False,30.9,1,0
10755,21.43,Restaurants,Mastercard,OTP,ATM,POS Terminal,False,16.2,1,36.31,47,52,772.62,True,False,False,False,0,20.5,14,2,False,54.4,1,0
10756,112.27,Groceries,Mastercard,3D Secure,POS,POS Terminal,False,5.62,7,0.27,45,31,1595.96,True,False,False,False,0,27.3,23,4,False,26.4,1,0
10757,618.5,Electronics,Visa,3D Secure,Online,Windows PC,True,23.48,4,110.64,43,46,1539.61,True,False,False,False,0,25.9,16,1,False,45.7,0,0
10758,9.84,Utilities,Discover,PIN,ATM,Android Phone,False,0.3,1,11.27,58,58,1725.09,False,False,False,False,0,29.8,6,2,False,30.8,0,0
10759,71.29,Utilities,Visa,Biometric,Online,iPhone,False,7.92,6,9.45,44,18,2743.89,False,False,False,True,0,42.5,19,2,False,61.1,0,0
10760,488.58,Electronics,Mastercard,3D Secure,Online,Windows PC,False,2.33,2,1.76,47,80,1154.32,True,False,False,False,0,24.5,16,6,False,74.3,1,0
10761,634.55,Travel,Visa,PIN,ATM,iPhone,False,4.06,2,7.44,34,62,5465.54,True,False,False,False,0,13.5,19,5,False,36.4,0,0
10762,747.48,Travel,Mastercard,3D Secure,ATM,Mac,False,0.76,2,1.22,50,74,3448.49,False,False,False,False,0,25.3,15,6,False,30.8,0,0
10763,143.86,Gift Cards,Visa,No Authentication,POS,iPhone,False,5.36,1,6.77,37,60,1767.36,True,False,False,False,0,16.9,9,6,False,70.3,0,0
10764,60.85,Online Retail,Amex,PIN,ATM,Mac,True,5.81,2,9.11,46,52,909.52,False,False,False,False,0,20.6,17,3,False,24.7,1,0
10765,1099.68,Crypto Exchange,Mastercard,PIN,In-App,Android Phone,False,0.53,6,5.17,51,53,654.92,True,True,False,False,0,32.8,9,5,False,68.7,0,0
10766,40.5,Healthcare,Visa,OTP,POS,Windows PC,False,26.45,1,4.01,45,34,35471.66,False,False,False,False,0,0.0,15,1,False,12.7,0,0
10767,96.1,Utilities,Visa,No Authentication,POS,ATM Machine,False,5.49,2,4.54,59,56,1648.53,False,False,False,False,0,17.1,3,0,False,35.1,0,0
10768,51.24,Online Retail,Mastercard,PIN,Online,Android Phone,False,8.37,2,16.14,49,65,5603.3,True,False,False,False,0,9.4,12,0,False,41.0,0,0
10769,17.36,Online Retail,Mastercard,OTP,Online,Tablet,False,9.63,2,31.56,43,66,2880.71,False,False,False,False,0,4.2,22,5,False,29.6,0,0
10770,9.17,Groceries,Amex,PIN,Online,ATM Machine,False,0.23,3,17.83,54,32,1230.86,False,False,False,False,0,24.2,7,0,False,8.4,0,0
10771,3.45,Groceries,Discover,No Authentication,Online,POS Terminal,False,4.27,4,24.05,51,39,3283.56,False,True,False,False,0,25.3,20,3,False,46.2,0,0
10772,124.97,Electronics,Visa,3D Secure,POS,Android Phone,False,3.2,4,34.89,49,23,1100.3,False,False,False,False,1,20.0,7,5,False,39.5,0,0
10773,154.37,Online Retail,Mastercard,OTP,POS,Android Phone,False,10.15,3,12.61,45,25,18894.14,False,False,False,False,0,14.7,5,1,False,42.6,0,0
10774,232.46,Groceries,Visa,3D Secure,POS,Windows PC,False,2.09,2,15.56,30,18,524.07,False,False,True,False,0,12.8,4,5,False,28.5,0,0
10775,24.78,Restaurants,Visa,No Authentication,POS,Smart Watch,False,4.82,3,0.44,43,59,7785.27,True,False,False,False,0,26.1,14,6,False,59.0,0,0
10776,229.7,Travel,Visa,3D Secure,In-App,Tablet,False,11.94,1,98.97,47,50,10229.57,True,False,False,False,0,6.6,8,5,False,25.9,0,0
10777,26.17,Gaming,Amex,OTP,Online,iPhone,False,6.97,3,89.76,45,43,6841.01,False,False,False,False,0,16.2,0,5,False,56.8,0,0
10778,616.13,Travel,Amex,PIN,Online,iPhone,True,11.74,7,25.86,58,31,2556.04,False,False,False,False,0,38.8,3,3,False,46.9,1,0
10779,41.73,Gift Cards,Visa,OTP,POS,iPhone,False,13.04,2,18.07,42,69,2422.96,False,False,False,False,0,25.2,20,1,False,61.9,0,0
10780,74.0,Electronics,Visa,PIN,Online,Windows PC,False,18.45,2,4.96,50,39,2475.01,True,False,False,False,1,3.2,7,3,False,55.3,0,0
10781,30.18,Utilities,RuPay,No Authentication,Online,Android Phone,False,12.82,3,11.46,49,37,6398.17,False,False,False,False,0,11.7,2,5,False,24.8,1,0
10782,103.0,Online Retail,Mastercard,PIN,Online,Mac,False,5.47,5,15.02,39,37,1556.13,True,False,False,False,2,25.2,13,3,False,25.3,0,0
10783,2231.17,Travel,Visa,OTP,POS,Windows PC,False,2.29,5,68.82,55,42,614.54,False,False,False,False,0,44.2,21,1,False,23.7,0,0
10784,65.26,Groceries,Visa,3D Secure,Online,POS Terminal,False,16.51,4,9.67,40,60,6545.39,False,False,False,False,0,8.9,12,3,False,53.8,0,0
10785,57.64,Restaurants,Visa,OTP,Online,ATM Machine,False,2.94,4,25.81,49,81,2331.66,False,False,False,False,0,22.7,23,2,False,50.4,1,0
10786,62.35,Online Retail,Mastercard,3D Secure,Online,Android Phone,False,44.2,1,4.8,33,18,2768.75,False,False,False,False,0,3.5,15,3,False,49.4,1,0
10787,888.22,Travel,Visa,3D Secure,ATM,Tablet,False,7.95,3,35.04,45,49,5391.66,True,False,False,False,1,26.1,19,6,False,52.7,1,0
10788,8.28,Streaming,Mastercard,No Authentication,Online,ATM Machine,False,1.73,1,1.29,51,34,14975.96,False,False,False,False,0,9.3,20,2,False,61.5,0,0
10789,22.16,Restaurants,Mastercard,OTP,Online,Tablet,False,6.11,0,59.64,47,72,2469.33,False,False,False,False,0,0.9,5,3,False,11.3,0,0
10790,144.57,Restaurants,Visa,OTP,Contactless,Android Phone,False,3.9,1,1.94,40,51,6948.6,False,False,False,False,0,0.0,20,6,False,36.2,0,0
10791,220.17,Online Retail,Mastercard,3D Secure,In-App,POS Terminal,False,1.76,3,34.95,46,20,1666.91,True,False,False,False,1,14.5,19,1,False,45.1,0,0
10792,251.72,Online Retail,Visa,Biometric,Online,POS Terminal,False,35.1,5,14.5,39,27,17058.03,False,False,False,False,0,13.0,5,2,False,27.7,0,0
10793,161.17,Electronics,Visa,Biometric,Online,Android Phone,False,1.27,4,34.44,51,43,1666.96,False,True,False,False,0,26.2,11,1,False,37.1,1,0
10794,9.94,Gaming,Visa,3D Secure,POS,Android Phone,False,20.18,2,1.51,51,20,402.95,True,False,False,False,0,9.4,19,1,False,52.5,0,0
10795,32.71,Gift Cards,Visa,OTP,Online,iPhone,False,1.54,4,17.6,60,52,7288.59,True,False,False,False,2,31.7,19,3,False,71.0,0,1
10796,158.01,Gaming,Visa,3D Secure,Online,POS Terminal,False,1.32,4,4.79,49,27,2752.51,False,False,False,False,1,34.4,18,5,False,48.1,0,0
10797,28.46,Utilities,Mastercard,OTP,POS,Android Phone,False,3.88,3,1.57,40,71,2249.37,False,False,False,False,0,18.0,23,2,False,22.8,1,0
10798,56.75,Electronics,Visa,3D Secure,In-App,iPhone,False,8.87,1,23.17,44,81,1732.9,False,False,False,False,1,4.4,4,0,False,34.4,0,0
10799,17.5,Online Retail,Visa,3D Secure,POS,Android Phone,True,4.51,5,5.72,46,55,1050.59,True,False,True,False,0,13.3,18,1,False,39.3,0,0
10800,61.79,Groceries,Mastercard,Biometric,ATM,iPhone,True,9.78,1,1.88,40,48,3152.62,False,False,True,False,0,13.0,19,1,False,33.1,0,0
10801,112.49,Groceries,Mastercard,Biometric,Online,Windows PC,False,8.79,2,22.25,54,26,2406.8,True,False,False,False,0,6.5,7,4,False,48.0,1,0
10802,23.23,Gaming,Mastercard,3D Secure,POS,Windows PC,False,0.85,3,30.38,57,30,1606.59,False,False,False,False,0,29.6,5,6,False,56.8,0,0
10803,32.28,Restaurants,Discover,No Authentication,POS,iPhone,False,2.28,2,49.96,43,28,1886.31,False,False,False,False,0,20.3,3,5,False,36.7,0,0
10804,10.96,Online Retail,RuPay,PIN,POS,POS Terminal,False,3.88,6,8.2,54,77,3515.96,False,False,False,False,0,34.5,13,3,False,23.7,0,0
10805,27.45,Groceries,Visa,Biometric,Contactless,Android Phone,False,2.15,4,9.48,38,74,14145.18,True,False,False,False,0,20.8,14,2,False,40.3,0,0
10806,24.17,Electronics,RuPay,PIN,POS,Windows PC,False,16.17,2,26.29,48,44,2034.47,False,False,False,False,1,0.0,17,2,False,65.4,0,0
10807,139.77,Travel,Mastercard,OTP,Contactless,Mac,False,13.73,2,41.9,52,30,1768.62,False,False,False,False,0,7.4,3,4,False,37.9,2,0
10808,184.33,Travel,Visa,Biometric,Contactless,POS Terminal,False,5.46,3,38.18,41,49,2196.23,True,True,False,False,0,9.7,7,2,False,43.5,0,0
10809,46.35,Groceries,Mastercard,3D Secure,POS,ATM Machine,False,5.76,2,17.13,56,56,997.28,False,False,False,False,0,15.7,13,0,False,52.4,0,0
10810,11.89,Streaming,RuPay,PIN,Contactless,POS Terminal,False,22.95,2,4.96,55,61,475.01,False,False,False,False,0,0.8,13,4,False,13.9,1,0
10811,188.49,Crypto Exchange,Mastercard,3D Secure,ATM,Windows PC,False,10.01,4,112.78,51,48,1743.62,False,False,False,False,0,24.8,7,5,False,62.3,0,0
10812,200.77,Electronics,Visa,OTP,Online,Windows PC,False,3.37,0,60.08,47,39,9155.78,True,False,False,False,1,12.0,18,4,False,30.1,0,0
10813,11.24,Online Retail,RuPay,Biometric,Online,POS Terminal,False,11.57,4,13.12,49,74,951.8,False,False,False,False,0,15.6,8,4,False,48.9,0,0
10814,55.34,Gaming,Visa,Biometric,Contactless,ATM Machine,False,6.78,1,50.45,33,38,3958.45,False,False,False,False,2,14.5,6,2,False,75.7,0,0
10815,42.52,Utilities,Mastercard,OTP,POS,Tablet,False,3.21,3,5.96,42,22,5486.23,True,False,False,False,0,16.0,14,4,False,23.6,0,0
10816,10.33,Groceries,Mastercard,3D Secure,Online,Tablet,False,12.09,3,145.26,44,56,17714.94,False,False,False,False,0,24.7,7,4,False,16.9,0,0
10817,33.25,Online Retail,RuPay,No Authentication,ATM,Android Phone,False,10.51,3,18.75,45,24,5853.79,False,False,False,False,0,12.5,6,1,False,14.0,0,0
10818,21.26,Healthcare,Visa,OTP,POS,iPhone,False,3.48,5,5.78,54,53,4048.97,True,False,False,False,0,27.5,4,0,False,43.5,1,0
10819,141.77,Fuel,RuPay,3D Secure,POS,Windows PC,False,22.05,2,17.22,56,51,317.09,True,False,False,False,0,11.2,6,4,False,24.8,0,0
10820,140.11,Groceries,Visa,PIN,POS,Android Phone,False,0.19,3,12.55,52,76,1763.42,False,False,False,False,0,29.6,1,6,False,59.0,1,0
10821,105.31,Online Retail,Visa,OTP,POS,Windows PC,False,1.94,2,0.1,34,73,1159.73,False,False,False,False,1,25.4,10,5,False,38.1,0,0
10822,21.57,Utilities,Discover,No Authentication,Online,Windows PC,False,8.54,2,8.51,43,34,1035.73,True,False,False,False,2,22.3,8,3,False,39.2,0,1
10823,79.76,Utilities,Amex,PIN,Contactless,iPhone,False,1.01,4,27.48,41,54,2181.44,False,False,False,False,0,20.5,20,0,False,22.7,1,0
10824,18.79,Utilities,Mastercard,OTP,Online,Android Phone,False,10.37,4,22.09,47,75,519.89,False,False,False,False,0,21.1,6,2,False,28.3,1,0
10825,34.59,Healthcare,Mastercard,3D Secure,POS,Android Phone,False,12.82,5,51.45,47,61,1452.82,True,False,True,False,0,13.8,21,3,False,24.9,1,0
10826,92.68,Online Retail,Visa,PIN,Online,Mac,False,0.04,7,1.8,61,36,2002.74,False,False,False,False,0,72.8,19,2,False,22.5,1,0
10827,7.3,Streaming,Mastercard,3D Secure,POS,POS Terminal,False,6.05,3,11.8,58,39,2599.23,False,False,False,False,0,12.3,7,0,False,3.1,1,0
10828,11.41,Groceries,Visa,PIN,POS,Android Phone,False,24.39,1,11.3,52,35,435.81,True,False,False,False,0,10.4,5,2,False,29.3,0,0
10829,230.76,Travel,Discover,3D Secure,Online,Android Phone,False,11.02,3,2.68,54,45,2556.23,False,False,False,False,1,27.2,23,1,False,25.0,0,0
10830,241.34,Utilities,Mastercard,3D Secure,Online,iPhone,False,11.54,1,115.22,52,56,1585.35,False,False,False,True,0,20.6,10,0,False,18.6,0,0
10831,286.56,Gift Cards,Mastercard,OTP,Online,iPhone,False,1.52,5,43.25,48,25,6092.58,False,False,False,False,0,28.0,21,2,False,74.9,0,0
10832,153.13,Electronics,Visa,No Authentication,Online,Android Phone,False,9.88,3,19.42,50,48,5034.94,True,False,False,False,0,19.0,13,2,False,64.0,0,0
10833,223.4,Travel,Visa,PIN,Contactless,Windows PC,False,8.06,1,147.43,36,75,241.53,False,False,False,False,0,9.9,1,2,False,45.8,0,0
10834,61.61,Groceries,Visa,PIN,POS,POS Terminal,False,28.59,3,23.74,59,26,671.97,True,False,False,False,0,5.3,2,5,False,18.7,2,0
10835,528.64,Crypto Exchange,Visa,3D Secure,Contactless,Android Phone,False,13.91,2,6.06,46,65,4490.74,False,False,False,False,1,20.0,19,4,False,74.9,0,0
10836,7.53,Streaming,Visa,Biometric,In-App,Mac,False,4.92,2,28.1,51,79,907.68,False,False,False,False,0,6.5,19,2,False,28.7,0,0
10837,422.42,Electronics,Visa,PIN,POS,ATM Machine,False,1.45,3,27.86,52,53,1755.26,False,False,False,False,0,19.0,22,1,False,31.2,0,0
10838,16.18,Groceries,Visa,No Authentication,ATM,Android Phone,False,28.56,4,7.92,47,75,425.41,False,False,False,False,0,24.0,11,2,False,12.7,0,0
10839,104.48,Online Retail,Mastercard,OTP,POS,POS Terminal,False,0.17,9,45.08,48,37,7240.2,False,False,False,False,0,58.4,6,0,False,35.5,0,0
10840,32.28,Fuel,Visa,OTP,Online,iPhone,False,4.32,4,23.56,65,66,3525.06,False,False,False,False,0,29.5,22,5,False,38.8,0,0
10841,130.04,Electronics,Visa,3D Secure,POS,Android Phone,False,2.4,3,3.26,52,34,528.24,False,True,True,False,0,28.3,9,5,False,58.4,2,0
10842,24.09,Gaming,Mastercard,No Authentication,ATM,Mac,False,9.68,1,14.1,48,25,1594.07,True,False,False,False,0,0.0,10,0,False,61.8,0,0
10843,9.51,Online Retail,Mastercard,No Authentication,In-App,Android Phone,False,4.59,0,69.77,54,19,982.69,True,False,False,False,0,7.2,15,1,False,29.4,1,0
10844,929.03,Electronics,Visa,Biometric,In-App,iPhone,False,5.85,5,15.46,46,74,3670.42,False,False,False,False,0,28.3,17,0,False,66.1,0,0
10845,5.97,Fuel,Mastercard,No Authentication,Online,Tablet,False,4.15,2,24.3,46,48,531.94,True,False,False,False,0,14.5,8,5,False,21.5,0,0
10846,82.35,Online Retail,Amex,3D Secure,POS,iPhone,False,5.92,2,10.38,41,79,4519.58,False,False,False,False,0,9.8,6,3,False,36.7,0,0
10847,576.14,Crypto Exchange,RuPay,PIN,POS,Smart Watch,False,13.13,7,51.58,36,78,1844.64,False,False,True,False,0,38.6,3,4,False,89.8,0,0
10848,45.89,Restaurants,Mastercard,No Authentication,POS,Tablet,True,0.11,5,0.48,42,51,1315.15,False,False,False,False,0,51.7,10,0,False,25.0,0,0
10849,3567.9,Travel,Mastercard,Biometric,POS,iPhone,False,3.27,4,22.67,49,67,3893.23,False,False,False,False,0,25.1,22,5,False,43.1,1,0
10850,1.05,Streaming,Discover,Biometric,Contactless,POS Terminal,False,14.25,2,40.52,56,76,507.79,False,False,False,False,1,0.3,8,6,False,37.8,0,0
10851,108.14,Streaming,Visa,3D Secure,POS,Android Phone,False,1.66,3,0.04,51,33,2309.98,False,False,False,False,0,29.9,1,6,False,41.2,1,0
10852,12.19,Utilities,Amex,No Authentication,Online,iPhone,False,0.65,4,7.53,38,78,678.36,False,False,False,False,0,28.1,18,3,False,52.0,0,0
10853,47.47,Gift Cards,RuPay,3D Secure,Online,iPhone,False,3.0,2,1.71,40,33,1184.57,False,False,False,False,0,7.1,19,4,False,61.1,1,0
10854,35.79,Groceries,Mastercard,Biometric,Online,Mac,False,3.38,2,42.25,49,55,1894.05,False,False,False,False,0,9.5,2,2,False,35.8,0,0
10855,79.71,Restaurants,Visa,OTP,POS,Android Phone,False,9.43,3,90.62,51,58,411.24,False,False,False,False,1,17.8,0,2,False,18.4,0,0
10856,260.94,Crypto Exchange,Mastercard,Biometric,Online,Windows PC,False,0.99,2,23.19,52,63,21536.65,True,False,False,True,1,39.6,4,1,False,42.8,0,1
10857,56.79,Restaurants,Visa,OTP,Online,Windows PC,False,12.15,4,3.47,45,41,647.78,True,False,False,False,0,26.2,23,1,False,27.5,0,0
10858,26.86,Online Retail,Amex,Biometric,Online,Windows PC,False,5.03,3,6.08,42,74,1591.3,False,False,False,False,0,18.8,10,2,False,40.3,0,0
10859,41.01,Restaurants,Visa,OTP,Online,Android Phone,False,9.8,3,18.28,39,27,2823.37,False,False,False,False,0,26.2,17,5,False,54.4,0,0
10860,73.39,Groceries,Visa,PIN,POS,iPhone,False,12.45,3,2.69,50,67,5340.87,False,True,False,False,0,17.3,20,6,False,38.7,0,0
10861,25.09,Electronics,Mastercard,3D Secure,POS,Android Phone,False,10.25,3,4.0,42,21,424.73,False,False,False,False,0,27.1,1,0,False,67.0,0,0
10862,11.15,Online Retail,RuPay,PIN,Online,POS Terminal,False,33.81,2,9.2,55,66,7338.72,False,False,False,False,1,2.5,21,5,False,21.6,0,0
10863,77.49,Travel,Visa,Biometric,In-App,iPhone,False,31.15,2,16.37,60,48,2975.61,True,False,False,False,0,18.6,19,6,False,17.9,0,0
10864,26.31,Streaming,Discover,Biometric,POS,Android Phone,False,4.86,2,10.29,54,28,830.69,True,True,False,False,0,18.8,23,6,False,23.1,0,0
10865,90.96,Gift Cards,Visa,No Authentication,ATM,POS Terminal,False,4.66,0,16.29,43,81,11845.85,False,False,False,False,0,1.2,21,6,False,73.8,1,0
10866,21.68,Online Retail,RuPay,OTP,Online,Windows PC,False,11.37,0,8.86,40,49,239.58,False,False,False,False,0,7.8,22,6,False,29.5,0,0
10867,102.84,Groceries,Visa,3D Secure,Contactless,iPhone,False,2.45,4,11.94,47,44,1687.58,True,True,True,False,0,16.4,15,4,False,31.6,0,0
10868,547.06,Crypto Exchange,Mastercard,3D Secure,Online,Android Phone,False,13.3,1,8.97,46,61,6427.65,False,False,True,False,0,10.5,20,5,False,60.3,0,0
10869,186.67,Electronics,Mastercard,OTP,In-App,Android Phone,False,5.56,1,23.59,49,48,34402.65,False,False,False,False,1,5.4,0,6,False,65.2,2,0
10870,146.88,Restaurants,Mastercard,3D Secure,In-App,POS Terminal,False,2.57,3,20.12,44,52,4388.18,False,False,False,False,0,13.2,7,4,False,34.5,0,0
10871,114.31,Electronics,Mastercard,3D Secure,POS,iPhone,True,4.76,4,163.24,43,59,1202.33,False,False,False,False,0,17.2,11,5,False,39.0,0,0
10872,51.73,Online Retail,Discover,PIN,POS,Mac,False,3.87,4,13.39,52,48,9233.61,False,False,False,False,1,10.2,7,5,False,35.8,1,0
10873,112.0,Fuel,Amex,3D Secure,POS,Android Phone,False,1.49,5,55.92,60,20,1109.92,False,False,False,False,1,30.0,5,4,False,37.8,1,0
10874,166.73,Groceries,RuPay,OTP,ATM,Android Phone,False,10.3,7,12.01,51,51,1015.24,False,False,False,False,0,27.0,20,1,False,33.4,1,0
10875,24.86,Streaming,Visa,PIN,POS,POS Terminal,False,1.95,4,1.91,36,27,7389.23,True,False,False,False,0,25.9,20,5,False,39.6,0,0
10876,66.39,Fuel,Mastercard,Biometric,Online,Android Phone,False,2.06,2,14.87,52,80,525.4,False,False,False,False,0,18.7,10,1,False,52.1,0,0
10877,67.45,Groceries,RuPay,3D Secure,Contactless,iPhone,False,10.29,4,1.09,56,18,3512.21,False,False,False,False,0,14.9,9,3,False,7.1,1,0
10878,113.1,Electronics,Mastercard,OTP,Online,Windows PC,False,1.9,7,9.29,48,65,534.32,False,False,True,False,0,43.9,1,5,False,52.5,0,0
10879,53.24,Electronics,Mastercard,PIN,Contactless,POS Terminal,False,22.78,3,0.89,44,50,316.21,False,False,False,False,1,20.0,14,3,False,53.8,1,0
